fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-06-09T08:57:39.3442227+08:00,2026-06-08T16:33:43,ST,009150 KS,Samsung Electro-Mechanics co(009150 ks),KRW,77000.0,136598000000.0,5.37
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-06-09T08:57:39.3442227+08:00,2026-06-08T16:33:43,ST,MU US,MICRON TECHNOLOGY INC,USD,97000.0,83808970.0,5.07
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-06-09T08:57:39.3442227+08:00,2026-06-08T16:33:43,ST,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),USD,155000.0,72288900.0,4.37
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-06-09T08:57:39.3442227+08:00,2026-06-08T16:33:43,ST,285A JP,KIOXIA HOLDINGS CORP,JPY,145000.0,11330300000.0,4.29
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-06-09T08:57:39.3442227+08:00,2026-06-08T16:33:43,ST,SNDK US,SANDISK CORP,USD,38000.0,59254160.0,3.59
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-06-09T08:57:39.3442227+08:00,2026-06-08T16:33:43,ST,LITE US,LUMENTUM HOLDINGS INC,USD,62000.0,53546920.0,3.24
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-06-09T08:57:39.3442227+08:00,2026-06-08T16:33:43,ST,6981 JP,MURATA MANUFACTURING CO LTD,JPY,870000.0,8434650000.0,3.19
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-06-09T08:57:39.3442227+08:00,2026-06-08T16:33:43,ST,MRVL US,MARVELL TECHNOLOGY INC,USD,200000.0,52694000.0,3.19
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-06-09T08:57:39.3442227+08:00,2026-06-08T16:33:43,ST,IFX GY,INFINEON TECHNOLOGIES AG,EUR,532550.0,41166115.0,2.89
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-06-09T08:57:39.3442227+08:00,2026-06-08T16:33:43,ST,2454,聯發科,NTD,350000.0,1505000000.0,2.89
