fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,LITE US,LUMENTUM HOLDINGS INC,USD,117000.0,111675330.0,6.7,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,BE US,BLOOM ENERGY CORP- A,USD,350000.0,95511500.0,5.73,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,SPCX US,SPACE EXPLORATION TECHN-CL A,USD,550000.0,83517500.0,5.01,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,3037,欣興,NTD,2600000.0,2652000000.0,5.01,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,009150 KS,Samsung Electro-Mechanics co(009150 ks),KRW,70000.0,100030000000.0,4.35,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,6981 JP,MURATA MANUFACTURING CO LTD,JPY,1350000.0,10480050000.0,4.0,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,MU US,MICRON TECHNOLOGY INC,USD,60000.0,62637600.0,3.76,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,2454,聯發科,NTD,380000.0,1903800000.0,3.59,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,PANW US,PALO ALTO NETWORKS INC,USD,150000.0,55764000.0,3.34,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,INTC US,INTEL CORP,USD,450399.0,54849590.22,3.29,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,MSFT US,MICROSOFT CORP(微軟公司),USD,100000.0,50161000.0,3.01,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,HOOD US,ROBINHOOD MARKETS INC - A,USD,400120.0,49334796.0,2.96,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,3017,奇鋐,NTD,440000.0,1502600000.0,2.84,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),USD,130000.0,44120700.0,2.65,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,2303,聯電,NTD,8500000.0,1334500000.0,2.52,,
2026-09-22T23:32:13+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-21,2026-09-22T16:30:40,ST,PLTR US,PALANTIR TECHNOLOGIES INC-A,USD,225000.0,41195250.0,2.47,,
