fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,2330,台積電,NTD,9800000.0,23324000000.0,15.36,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,2454,聯發科,NTD,2210000.0,10077600000.0,6.64,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,3017,奇鋐,NTD,2850000.0,9433500000.0,6.21,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,2383,台光電,NTD,1600000.0,8552000000.0,5.63,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,3037,欣興,NTD,8460000.0,8206200000.0,5.4,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,2303,聯電,NTD,55000000.0,7837500000.0,5.16,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,3653,健策,NTD,1115000.0,6489300000.0,4.27,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,6223,旺矽,NTD,1100000.0,6154500000.0,4.05,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,6669,緯穎,NTD,1987956.0,4512660120.0,2.97,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,2308,台達電,NTD,2750000.0,4455000000.0,2.93,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,2327,國巨*,NTD,8000000.0,4360000000.0,2.87,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,2345,智邦,NTD,2307000.0,4325625000.0,2.85,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,3443,創意,NTD,620000.0,3968000000.0,2.61,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,3008,大立光,NTD,536000.0,3213320000.0,2.12,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,1303,南亞,NTD,13500000.0,3159000000.0,2.08,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,3189,景碩,NTD,3550000.0,2832900000.0,1.87,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,8046,南電,NTD,2640000.0,2785200000.0,1.83,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,6274,台燿,NTD,1900000.0,2679000000.0,1.76,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,3665,貿聯-KY,NTD,1293000.0,2527815000.0,1.66,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,6488,環球晶,NTD,2800000.0,2520000000.0,1.66,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,5274,信驊,NTD,120500.0,2166590000.0,1.43,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,2360,致茂,NTD,1000000.0,2140000000.0,1.41,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,8996,高力,NTD,1580000.0,1951300000.0,1.29,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,6805,富世達,NTD,760000.0,1645400000.0,1.08,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,6239,力成,NTD,5360000.0,1455240000.0,0.96,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,3711,日月光投控,NTD,2000000.0,1224000000.0,0.81,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,7769,鴻勁,NTD,130000.0,819650000.0,0.54,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,2317,鴻海,NTD,3200000.0,795200000.0,0.52,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,3211,順達,NTD,2000000.0,725000000.0,0.48,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,2449,京元電子,NTD,2600000.0,679900000.0,0.45,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,6442,光聖,NTD,350000.0,556500000.0,0.37,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,3450,聯鈞,NTD,1100000.0,559900000.0,0.37,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,3583,辛耘,NTD,800000.0,546400000.0,0.36,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,2481,強茂,NTD,3000000.0,477000000.0,0.31,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,2882,國泰金,NTD,4000000.0,450000000.0,0.3,,
2026-09-15T00:58:18+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-14,2026-09-14T16:35:26,ST,2059,川湖,NTD,35000.0,419650000.0,0.28,,
