fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,2330,台積電,NTD,11960000,28165800000.0,9.71
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,2383,台光電,NTD,4486000,22744020000.0,7.84
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,2454,聯發科,NTD,4263000,19417965000.0,6.7
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,2308,台達電,NTD,6572000,15904240000.0,5.48
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,2345,智邦,NTD,6231000,15639810000.0,5.39
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,3017,奇鋐,NTD,5191000,14456935000.0,4.99
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,2327,國巨*,NTD,18313000,14467270000.0,4.99
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,6669,緯穎,NTD,2437000,13440055000.0,4.63
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,3037,欣興,NTD,12466000,13089300000.0,4.51
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,6223,旺矽,NTD,2169000,12319920000.0,4.25
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,3711,日月光投控,NTD,17948000,10786748000.0,3.72
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,2303,聯電,NTD,71690000,10466740000.0,3.61
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,2368,金像電,NTD,7769000,10293925000.0,3.55
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,3665,貿聯-KY,NTD,4703848,9972157760.0,3.44
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,8046,南電,NTD,10828000,9799340000.0,3.38
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,3653,健策,NTD,2267000,8705280000.0,3.0
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,5274,信驊,NTD,422000,7807000000.0,2.69
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,6274,台燿,NTD,4400000,7502000000.0,2.59
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,6515,穎崴,NTD,442000,3847610000.0,1.33
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,6805,富世達,NTD,1761000,3733320000.0,1.29
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,6510,精測,NTD,930000,3059700000.0,1.06
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,8210,勤誠,NTD,2167000,3033800000.0,1.05
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,3533,嘉澤,NTD,852000,2279100000.0,0.79
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,2317,鴻海,NTD,7307000,2144604500.0,0.74
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,2404,漢唐,NTD,1715000,2015125000.0,0.69
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,6147,頎邦,NTD,5775000,1648762500.0,0.57
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,2449,京元電子,NTD,5208000,1656144000.0,0.57
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,2382,廣達,NTD,4025000,1499312500.0,0.52
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,6187,萬潤,NTD,1334000,1427380000.0,0.49
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,4966,譜瑞-KY,NTD,1642000,1410478000.0,0.49
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,8358,金居,NTD,1980000,1322640000.0,0.46
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,5439,高技,NTD,3528000,1340640000.0,0.46
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,3008,大立光,NTD,329000,1261715000.0,0.44
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,8150,南茂,NTD,11635000,1239127500.0,0.43
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,8996,高力,NTD,1034000,1080530000.0,0.37
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,6278,台表科,NTD,3734000,817746000.0,0.28
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,3443,創意,NTD,167000,777385000.0,0.27
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,1590,亞德客-KY,NTD,530000,715500000.0,0.25
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,3264,欣銓,NTD,2117000,472091000.0,0.16
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,6191,精成科,NTD,3988000,383645600.0,0.13
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,3376,新日興,NTD,1741000,374315000.0,0.13
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,6271,同欣電,NTD,686000,169785000.0,0.06
2026-06-02T14:37:17+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-06-02,2026-06-01T00:00:00+08:00,2026-06-01T16:30:37+08:00,ST,2002,中鋼,NTD,5163000,98613300.0,0.03
