fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,MU US,MICRON TECHNOLOGY INC,USD,123569.0,108440447.33,6.12,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,LITE US,LUMENTUM HOLDINGS INC,USD,102000.0,90797340.0,5.12,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),USD,184500.0,89179920.0,5.03,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,3037,欣興,NTD,2600000.0,2483000000.0,4.33,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,AMAT US,APPLIED MATERIALS INC,USD,135000.0,72783900.0,4.11,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,2383,台光電,NTD,445000.0,2331800000.0,4.07,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,009150 KS,Samsung Electro-Mechanics co(009150 ks),KRW,70000.0,91000000000.0,3.63,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,6981 JP,MURATA MANUFACTURING CO LTD,JPY,1350000.0,9805050000.0,3.49,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,USD,225000.0,56225250.0,3.17,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,2330,台積電,NTD,750000.0,1777500000.0,3.1,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,285A JP,KIOXIA HOLDINGS CORP,JPY,180000.0,8591400000.0,3.06,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,2454,聯發科,NTD,445000.0,1735500000.0,3.03,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,TSEM US,TOWER SEMICONDUCTOR LTD,USD,186825.0,47171444.25,2.66,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,BE US,BLOOM ENERGY CORP- A,USD,210000.0,46061400.0,2.6,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,PANW US,PALO ALTO NETWORKS INC,USD,125000.0,45482500.0,2.57,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,WDC US,WESTERN DIGITAL CORP,USD,105000.0,45601500.0,2.57,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,MRVL US,MARVELL TECHNOLOGY INC,USD,205000.0,44837600.0,2.53,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,6223,旺矽,NTD,230000.0,1403000000.0,2.45,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),USD,115000.0,38006350.0,2.14,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,NOW US,SERVICENOW INC,USD,270000.0,33717600.0,1.9,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,3711,日月光投控,NTD,1800000.0,1053000000.0,1.84,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,6871 JP,MICRONICS JAPAN CO LTD,JPY,370000.0,5072700000.0,1.81,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,IFX GY,INFINEON TECHNOLOGIES AG,EUR,425000.0,26384000.0,1.72,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,6976 JP,TAIYO YUDEN CO LTD,JPY,450000.0,4364550000.0,1.56,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,3665,貿聯-KY,NTD,390000.0,858000000.0,1.5,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,2327,國巨*,NTD,1550000.0,837000000.0,1.46,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,6997 JP,NIPPON CHEMI-CON CORP,JPY,1275100.0,4029316000.0,1.44,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,SNDK US,SANDISK CORP,USD,21000.0,25456410.0,1.44,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,MPWR US,MONOLITHIC POWER SYSTEMS INC,USD,18000.0,25227720.0,1.42,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,CNH,1249899.0,159224633.61,1.33,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,LMT US,LOCKHEED MARTIN CORP,USD,38000.0,22342100.0,1.26,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,TER US,TERADYNE INC,USD,55000.0,20862050.0,1.18,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,301377 CH,GUANGDONG DTECH TECHNOLOGY-A,CNH,291988.0,131931857.92,1.1,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,COHR US,COHERENT INC,USD,50000.0,18956500.0,1.07,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,3017,奇鋐,NTD,215000.0,598775000.0,1.05,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,FORM US,FORMFACTOR INC,USD,150454.0,17661795.06,1.0,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,2308,台達電,NTD,320000.0,528000000.0,0.92,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,FTNT US,FORTINET INC,USD,100000.0,15964000.0,0.9,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,AEHR US,AEHR TEST SYSTEMS,USD,140344.0,14465256.08,0.82,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,6787 JP,MEIKO ELECTRONICS CO LTD,JPY,120000.0,2254800000.0,0.8,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,3308 HK,ZHONGJI INNOLIGHT CO LTD-H,HKD,90000.0,99900000.0,0.72,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,AIXA GY,AIXTRON SE,EUR,200000.0,8022000.0,0.52,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,2303,聯電,NTD,2500000.0,290000000.0,0.51,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,VECO US,VEECO INSTRUMENTS INC,USD,155000.0,8181675.0,0.46,,
2026-08-10T20:02:17+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-07,2026-08-10T16:30:25,ST,9988 HK,ALIBABA GROUP HOLDING LTD,HKD,500000.0,61900000.0,0.45,,
