fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,2330,台積電,NTD,14200000.0,34435000000.0,17.98
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,2303,聯電,NTD,79700000.0,10400850000.0,5.43
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,3017,奇鋐,NTD,3250000.0,9278750000.0,4.84
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,3037,欣興,NTD,8960000.0,8960000000.0,4.68
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,3711,日月光投控,NTD,12101000.0,7478418000.0,3.9
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,2327,國巨*,NTD,8760000.0,7183200000.0,3.75
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,2368,金像電,NTD,4700000.0,6509500000.0,3.4
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,2383,台光電,NTD,1350000.0,6520500000.0,3.4
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,2344,華邦電,NTD,36000000.0,6390000000.0,3.34
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,2308,台達電,NTD,2250000.0,5523750000.0,2.88
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,2345,智邦,NTD,2060000.0,5325100000.0,2.78
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,2454,聯發科,NTD,1050000.0,4772250000.0,2.49
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,6669,緯穎,NTD,790000.0,4424000000.0,2.31
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,6223,旺矽,NTD,710000.0,4189000000.0,2.19
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,3653,健策,NTD,830000.0,3241150000.0,1.69
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,8046,南電,NTD,3550000.0,3209200000.0,1.68
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,3533,嘉澤,NTD,1240000.0,3186800000.0,1.66
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,4958,臻鼎-KY,NTD,5492000.0,2800920000.0,1.46
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,3665,貿聯-KY,NTD,1150000.0,2650750000.0,1.38
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,2337,旺宏,NTD,16350000.0,2648700000.0,1.38
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,8299,群聯,NTD,930000.0,2497050000.0,1.3
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,2360,致茂,NTD,840000.0,2137800000.0,1.12
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,7769,鴻勁,NTD,279000.0,2099475000.0,1.1
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,6274,台燿,NTD,1200000.0,2034000000.0,1.06
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,3443,創意,NTD,430000.0,1980150000.0,1.03
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,3081,聯亞,NTD,680000.0,1924400000.0,1.0
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,6442,光聖,NTD,830000.0,1713950000.0,0.89
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,5347,世界,NTD,9911000.0,1665048000.0,0.87
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,6488,環球晶,NTD,1497000.0,1422150000.0,0.74
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,3529,力旺,NTD,390000.0,1392300000.0,0.73
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,6147,頎邦,NTD,5000000.0,1375000000.0,0.72
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,6515,穎崴,NTD,165000.0,1356300000.0,0.71
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,8996,高力,NTD,1169000.0,1280055000.0,0.67
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,6805,富世達,NTD,570000.0,1188450000.0,0.62
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,8358,金居,NTD,1710000.0,1051650000.0,0.55
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,3189,景碩,NTD,1380000.0,1019820000.0,0.53
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,8210,勤誠,NTD,680000.0,989400000.0,0.52
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,2317,鴻海,NTD,3200000.0,988800000.0,0.52
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,3044,健鼎,NTD,1800000.0,918000000.0,0.48
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,5274,信驊,NTD,45000.0,809100000.0,0.42
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,4979,華星光,NTD,1200000.0,764400000.0,0.4
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,3583,辛耘,NTD,900000.0,760500000.0,0.4
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,4966,譜瑞-KY,NTD,900000.0,724500000.0,0.38
2026-06-03T18:13:16+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-03T18:06:16.256006+08:00,2026-06-03T16:30:10,ST,3105,穩懋,NTD,957000.0,492855000.0,0.26
