fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),USD,205000.0,106999750.0,6.16
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,MU US,MICRON TECHNOLOGY INC,USD,108569.0,99986620.55,5.75
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,009150 KS,Samsung Electro-Mechanics co(009150 ks),KRW,83000.0,111801000000.0,4.39
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,AMAT US,APPLIED MATERIALS INC,USD,135000.0,72393750.0,4.17
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,6981 JP,MURATA MANUFACTURING CO LTD,JPY,1350000.0,11219850000.0,3.94
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,3037,欣興,NTD,2400000.0,2013600000.0,3.57
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,285A JP,KIOXIA HOLDINGS CORP,JPY,180000.0,10081800000.0,3.54
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,2383,台光電,NTD,410000.0,1949550000.0,3.46
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,LITE US,LUMENTUM HOLDINGS INC,USD,77000.0,58750230.0,3.38
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,BE US,BLOOM ENERGY CORP- A,USD,310000.0,57315900.0,3.3
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,2330,台積電,NTD,750000.0,1762500000.0,3.13
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,2454,聯發科,NTD,445000.0,1668750000.0,2.96
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,SNDK US,SANDISK CORP,USD,35000.0,50279600.0,2.89
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,IFX GY,INFINEON TECHNOLOGIES AG,EUR,625000.0,40256250.0,2.64
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,TSEM US,TOWER SEMICONDUCTOR LTD,USD,186825.0,43599350.25,2.51
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,USD,200000.0,42630000.0,2.45
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,8035 JP,TOKYO ELECTRON LTD,JPY,110000.0,6892600000.0,2.42
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,6976 JP,TAIYO YUDEN CO LTD,JPY,600000.0,6849000000.0,2.41
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,WDC US,WESTERN DIGITAL CORP,USD,80000.0,41584000.0,2.39
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,2327,國巨*,NTD,1800000.0,1155600000.0,2.05
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,6871 JP,MICRONICS JAPAN CO LTD,JPY,370000.0,5683200000.0,2.0
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,6920 JP,LASERTEC CORP,JPY,130000.0,5612100000.0,1.97
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,3711,日月光投控,NTD,1800000.0,1103400000.0,1.96
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,KLAC US,KLA CORP,USD,160000.0,33683200.0,1.94
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,6223,旺矽,NTD,190000.0,1083950000.0,1.92
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,FTNT US,FORTINET INC,USD,200000.0,30474000.0,1.75
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,3665,貿聯-KY,NTD,440000.0,970200000.0,1.72
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,PANW US,PALO ALTO NETWORKS INC,USD,90000.0,29141100.0,1.68
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,NOW US,SERVICENOW INC,USD,270000.0,26670600.0,1.53
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,VECO US,VEECO INSTRUMENTS INC,USD,500000.0,25830000.0,1.49
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,6997 JP,NIPPON CHEMI-CON CORP,JPY,1275100.0,4131324000.0,1.45
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,MRVL US,MARVELL TECHNOLOGY INC,USD,130000.0,25249900.0,1.45
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,2308,台達電,NTD,320000.0,571200000.0,1.01
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,CNH,899909.0,90746823.56,0.77
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,301377 CH,GUANGDONG DTECH TECHNOLOGY-A,CNH,189988.0,75349240.8,0.64
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,3436 JP,SUMCO CORP,JPY,500000.0,1811500000.0,0.64
2026-07-27T22:12:36+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-07-27,2026-07-27T16:33:45,ST,2303,聯電,NTD,2500000.0,320000000.0,0.57
