fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-07-22T11:00:00+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-07-21,2026-07-21T16:31:10,ST,2330,台積電,NTD,11960000.0,28823600000.0,10.74
2026-07-22T11:00:00+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-07-21,2026-07-21T16:31:10,ST,2383,台光電,NTD,4653000.0,22473990000.0,8.37
2026-07-22T11:00:00+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-07-21,2026-07-21T16:31:10,ST,2454,聯發科,NTD,5131000.0,18830770000.0,7.01
2026-07-22T11:00:00+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-07-21,2026-07-21T16:31:10,ST,2327,國巨*,NTD,25098000.0,16815660000.0,6.26
2026-07-22T11:00:00+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-07-21,2026-07-21T16:31:10,ST,6223,旺矽,NTD,2443000.0,14352625000.0,5.35
2026-07-22T11:00:00+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-07-21,2026-07-21T16:31:10,ST,2345,智邦,NTD,6334000.0,14061480000.0,5.24
2026-07-22T11:00:00+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-07-21,2026-07-21T16:31:10,ST,3037,欣興,NTD,16971000.0,14001075000.0,5.21
2026-07-22T11:00:00+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-07-21,2026-07-21T16:31:10,ST,3017,奇鋐,NTD,5423000.0,12581360000.0,4.69
2026-07-22T11:00:00+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-07-21,2026-07-21T16:31:10,ST,6669,緯穎,NTD,2417000.0,12085000000.0,4.5
2026-07-22T11:00:00+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-07-21,2026-07-21T16:31:10,ST,2303,聯電,NTD,86550000.0,11640975000.0,4.34
