fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-08-23T21:28:17+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260821,ETF23,00991A,2026-08-21,2026-08-21,,ST,2330,台灣積體,NTD,4500000,10845000000,12.797
2026-08-23T21:28:17+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260821,ETF23,00991A,2026-08-21,2026-08-21,,ST,2383,台光電子,NTD,1400000,7952000000,9.383
2026-08-23T21:28:17+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260821,ETF23,00991A,2026-08-21,2026-08-21,,ST,2408,南亞科技,NTD,14000000,7392000000,8.722
2026-08-23T21:28:17+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260821,ETF23,00991A,2026-08-21,2026-08-21,,ST,2059,川湖科技,NTD,510000,6826350000,8.055
2026-08-23T21:28:17+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260821,ETF23,00991A,2026-08-21,2026-08-21,,ST,3037,欣興電子,NTD,5000000,5425000000,6.401
2026-08-23T21:28:17+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260821,ETF23,00991A,2026-08-21,2026-08-21,,ST,2327,國巨股份,NTD,7700000,4265800000,5.033
2026-08-23T21:28:17+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260821,ETF23,00991A,2026-08-21,2026-08-21,,ST,2454,聯發科技,NTD,1000000,3790000000,4.472
2026-08-23T21:28:17+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260821,ETF23,00991A,2026-08-21,2026-08-21,,ST,6669,緯穎科技,NTD,600000,3753000000,4.428
2026-08-23T21:28:17+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260821,ETF23,00991A,2026-08-21,2026-08-21,,ST,8046,南亞電路,NTD,3250000,3688750000,4.353
2026-08-23T21:28:17+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260821,ETF23,00991A,2026-08-21,2026-08-21,,ST,6223,旺矽科技,NTD,660000,3606900000,4.256
