fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-08-25T19:46:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-24,2026-08-25T16:42:46,ST,LITE US,LUMENTUM HOLDINGS INC,USD,117000.0,97129890.0,5.8,,
2026-08-25T19:46:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-24,2026-08-25T16:42:46,ST,3037,欣興,NTD,2600000.0,2795000000.0,5.23,,
2026-08-25T19:46:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-24,2026-08-25T16:42:46,ST,2383,台光電,NTD,445000.0,2416350000.0,4.52,,
2026-08-25T19:46:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-24,2026-08-25T16:42:46,ST,009150 KS,Samsung Electro-Mechanics co(009150 ks),KRW,70000.0,91420000000.0,3.95,,
2026-08-25T19:46:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-24,2026-08-25T16:42:46,ST,MU US,MICRON TECHNOLOGY INC,USD,70000.0,63730100.0,3.81,,
2026-08-25T19:46:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-24,2026-08-25T16:42:46,ST,6981 JP,MURATA MANUFACTURING CO LTD,JPY,1350000.0,9540450000.0,3.58,,
2026-08-25T19:46:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-24,2026-08-25T16:42:46,ST,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),USD,130000.0,59376850.0,3.55,,
2026-08-25T19:46:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-24,2026-08-25T16:42:46,ST,285A JP,KIOXIA HOLDINGS CORP,JPY,180000.0,9167400000.0,3.44,,
2026-08-25T19:46:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-24,2026-08-25T16:42:46,ST,PANW US,PALO ALTO NETWORKS INC,USD,150000.0,52635000.0,3.14,,
2026-08-25T19:46:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-24,2026-08-25T16:42:46,ST,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,USD,225000.0,50087250.0,2.99,,
