fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,2330,台灣積體,NTD,3800000,9424000000,11.966
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,2408,南亞科技,NTD,13800000,7120800000,9.041
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,2383,台光電子,NTD,1380000,6755100000,8.577
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,2059,川湖科技,NTD,500000,6400000000,8.126
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,2454,聯發科技,NTD,1080000,5410800000,6.870
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,3037,欣興電子,NTD,5100000,5202000000,6.605
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,3017,奇鋐科技,NTD,1250000,4268750000,5.420
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,2327,國巨股份,NTD,7500000,4177500000,5.304
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,3189,景碩科技,NTD,4250000,3514750000,4.463
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,8046,南亞電路,NTD,3300000,3498000000,4.441
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,5274,信驊科技,NTD,140500,2784710000,3.536
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,3081,聯亞光電,NTD,900000,2587500000,3.285
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,6223,旺矽科技,NTD,450000,2472750000,3.140
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,6669,緯穎科技,NTD,1150020,2472543000,3.139
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,3026,禾伸堂企,NTD,2700000,2135700000,2.712
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,3653,健策精密,NTD,290000,1679100000,2.132
2026-09-22T01:06:10+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260921,ETF23,00991A,2026-09-21,2026-09-21,,ST,3711,日月光投,NTD,2500000,1657500000,2.105
