fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,LITE US,LUMENTUM HOLDINGS INC,USD,117000.0,111868380.0,6.44,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,3037,欣興,NTD,2600000.0,3068000000.0,5.57,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,2383,台光電,NTD,445000.0,2447500000.0,4.45,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,009150 KS,Samsung Electro-Mechanics co(009150 ks),KRW,70000.0,97650000000.0,4.07,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,MU US,MICRON TECHNOLOGY INC,USD,70000.0,65477300.0,3.77,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),USD,130000.0,61967100.0,3.57,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,6981 JP,MURATA MANUFACTURING CO LTD,JPY,1350000.0,9867150000.0,3.56,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,285A JP,KIOXIA HOLDINGS CORP,JPY,180000.0,9450000000.0,3.41,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,PANW US,PALO ALTO NETWORKS INC,USD,150000.0,57427500.0,3.3,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,BE US,BLOOM ENERGY CORP- A,USD,250000.0,54457500.0,3.13,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,USD,225000.0,54054000.0,3.11,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,STX US,SEAGATE TECHNOLOGY,USD,60000.0,50832000.0,2.93,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,2330,台積電,NTD,650000.0,1566500000.0,2.85,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,MRVL US,MARVELL TECHNOLOGY INC,USD,205000.0,49497250.0,2.85,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,TSEM US,TOWER SEMICONDUCTOR LTD,USD,216825.0,47668976.25,2.74,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,CRCL US,CIRCLE INTERNET GROUP INC,USD,480000.0,45235200.0,2.6,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),USD,130000.0,42784300.0,2.46,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,SPCX US,SPACE EXPLORATION TECHN-CL A,USD,300000.0,42261000.0,2.43,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,2308,台達電,NTD,720000.0,1274400000.0,2.31,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,6223,旺矽,NTD,242000.0,1231780000.0,2.24,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,3017,奇鋐,NTD,335000.0,1118900000.0,2.03,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,PLTR US,PALANTIR TECHNOLOGIES INC-A,USD,180000.0,33467400.0,1.93,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,6871 JP,MICRONICS JAPAN CO LTD,JPY,370000.0,4913600000.0,1.77,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,CNH,1749879.0,196826389.92,1.69,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,IFX GY,INFINEON TECHNOLOGIES AG,EUR,425000.0,24297250.0,1.63,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,COHR US,COHERENT INC,USD,95000.0,28062050.0,1.61,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,SNDK US,SANDISK CORP,USD,17000.0,25244150.0,1.45,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,2454,聯發科,NTD,200000.0,773000000.0,1.4,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,4979,華星光,NTD,1235000.0,761995000.0,1.38,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,MPWR US,MONOLITHIC POWER SYSTEMS INC,USD,18000.0,23599440.0,1.36,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,6997 JP,NIPPON CHEMI-CON CORP,JPY,1275100.0,3444045100.0,1.24,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,TER US,TERADYNE INC,USD,55000.0,20463300.0,1.18,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,000660 KS,SK HYNIX INC,KRW,15000.0,26145000000.0,1.09,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,301377 CH,GUANGDONG DTECH TECHNOLOGY-A,CNH,291988.0,121750236.36,1.04,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,FORM US,FORMFACTOR INC,USD,150454.0,16584544.42,0.95,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,3308 HK,ZHONGJI INNOLIGHT CO LTD-H,HKD,110000.0,115060000.0,0.84,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,NET US,CLOUDFLARE INC - CLASS A,USD,45000.0,13870350.0,0.8,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,TWLO US,TWILIO INC - A,USD,55000.0,13273700.0,0.76,,
2026-08-29T05:26:44+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-27,2026-08-28T16:30:29,ST,HOOD US,ROBINHOOD MARKETS INC - A,USD,120000.0,13171200.0,0.76,,
