fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,3017,奇鋐,,1001000,,8.26
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,2330,台積電,,1116000,,6.63
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,2383,台光電,,465000,,6.20
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,2059,川湖,,205000,,6.13
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,3037,欣興,,2482000,,6.01
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,3665,貿聯-KY,,1161000,,5.66
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,2345,智邦,,1074000,,5.02
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,8996,高力,,1630000,,5.02
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,3008,大立光,,293000,,4.38
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,6223,旺矽,,268000,,3.74
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,1815,富喬,,11420868,,3.42
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,3231,緯創,,7245000,,3.27
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,1303,南亞,,5445000,,3.18
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,6584,南俊國際,,2231000,,3.03
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,8021,尖點,,2682000,,2.96
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,2455,全新,,2150000,,2.87
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,3443,創意,,164000,,2.62
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,8046,南電,,968000,,2.55
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,6669,緯穎,,429675,,2.43
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,3661,世芯-KY,,215000,,1.93
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,3189,景碩,,844013,,1.68
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,2454,聯發科,,145000,,1.65
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,4958,臻鼎-KY,,1000000,,1.22
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,6515,穎崴,,51000,,0.84
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,5274,信驊,,11000,,0.49
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,6213,聯茂,,373000,,0.48
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,3653,健策,,33000,,0.48
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,3026,禾伸堂,,261000,,0.48
2026-09-15T00:58:31+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-15,2026-09-14,,ST,2357,華碩,,196000,,0.46
