fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,2330,台積電,NTD,14200000.0,32589000000.0,18.32
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,3017,奇鋐,NTD,3250000.0,8352500000.0,4.69
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,2303,聯電,NTD,68000000.0,8228000000.0,4.62
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,3037,欣興,NTD,8960000.0,8162560000.0,4.59
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,2327,國巨*,NTD,8760000.0,6578760000.0,3.7
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,3711,日月光投控,NTD,12101000.0,6534540000.0,3.67
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,2383,台光電,NTD,1350000.0,6439500000.0,3.62
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,2368,金像電,NTD,4700000.0,6392000000.0,3.59
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,2344,華邦電,NTD,36000000.0,5544000000.0,3.12
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,2345,智邦,NTD,2100000.0,5082000000.0,2.86
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,2308,台達電,NTD,2250000.0,5073750000.0,2.85
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,6223,旺矽,NTD,780000.0,4301700000.0,2.42
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,2454,聯發科,NTD,1050000.0,4273500000.0,2.4
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,6669,緯穎,NTD,790000.0,4167250000.0,2.34
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,3653,健策,NTD,830000.0,3170600000.0,1.78
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,3533,嘉澤,NTD,1240000.0,2839600000.0,1.6
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,4958,臻鼎-KY,NTD,5492000.0,2811904000.0,1.58
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,2337,旺宏,NTD,16350000.0,2346225000.0,1.32
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,3665,貿聯-KY,NTD,1090000.0,2283550000.0,1.28
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,2360,致茂,NTD,840000.0,2058000000.0,1.16
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,6274,台燿,NTD,1300000.0,1995500000.0,1.12
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,7769,鴻勁,NTD,279000.0,1962765000.0,1.1
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,3443,創意,NTD,430000.0,1829650000.0,1.03
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,3081,聯亞,NTD,720000.0,1796400000.0,1.01
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,6442,光聖,NTD,830000.0,1635100000.0,0.92
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,5347,世界,NTD,9911000.0,1551071500.0,0.87
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,8996,高力,NTD,1200000.0,1452000000.0,0.82
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,6515,穎崴,NTD,165000.0,1382700000.0,0.78
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,6147,頎邦,NTD,5600000.0,1360800000.0,0.76
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,3529,力旺,NTD,390000.0,1248000000.0,0.7
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,6488,環球晶,NTD,1497000.0,1149696000.0,0.65
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,6805,富世達,NTD,570000.0,1080150000.0,0.61
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,8358,金居,NTD,1710000.0,1002060000.0,0.56
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-06-09T08:51:56.5025938+08:00,2026-06-08T16:30:59,ST,3189,景碩,NTD,1380000.0,963240000.0,0.54
