fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-09T08:51:32.0648135+08:00,2026-06-08T16:30:12,ST,2330,台積電,NTD,11960000.0,27448200000.0,10.03
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-09T08:51:32.0648135+08:00,2026-06-08T16:30:12,ST,2383,台光電,NTD,4486000.0,21398220000.0,7.82
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-09T08:51:32.0648135+08:00,2026-06-08T16:30:12,ST,2454,聯發科,NTD,4405000.0,17928350000.0,6.55
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-09T08:51:32.0648135+08:00,2026-06-08T16:30:12,ST,2345,智邦,NTD,6334000.0,15328280000.0,5.6
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-09T08:51:32.0648135+08:00,2026-06-08T16:30:12,ST,2308,台達電,NTD,6572000.0,14819860000.0,5.41
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-09T08:51:32.0648135+08:00,2026-06-08T16:30:12,ST,2327,國巨*,NTD,18313000.0,13753063000.0,5.03
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-09T08:51:32.0648135+08:00,2026-06-08T16:30:12,ST,3017,奇鋐,NTD,5191000.0,13340870000.0,4.87
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-09T08:51:32.0648135+08:00,2026-06-08T16:30:12,ST,6669,緯穎,NTD,2492000.0,13145300000.0,4.8
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-09T08:51:32.0648135+08:00,2026-06-08T16:30:12,ST,6223,旺矽,NTD,2169000.0,11962035000.0,4.37
2026-06-09T08:57:40+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-09T08:51:32.0648135+08:00,2026-06-08T16:30:12,ST,3037,欣興,NTD,12466000.0,11356526000.0,4.15
