fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2330,台灣積體,NTD,3650000,8230750000,14.558
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2327,國巨股份,NTD,6000000,4914000000,8.692
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2383,台光電子,NTD,800000,3952000000,6.990
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,8299,群聯電子,NTD,1430000,3081650000,5.451
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,3037,欣興電子,NTD,3200000,2828800000,5.004
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2454,聯發科技,NTD,680000,2825400000,4.998
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2408,南亞科技,NTD,8000000,2664000000,4.712
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2345,智邦科技,NTD,900000,2128500000,3.765
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,3017,奇鋐科技,NTD,900000,2124000000,3.757
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,6669,緯穎科技,NTD,400000,2026000000,3.584
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2308,台達電子,NTD,920000,2024000000,3.580
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,6223,旺矽科技,NTD,350000,2019500000,3.572
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,6274,台燿科技,NTD,1280000,1920000000,3.396
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,5274,信驊科技,NTD,110000,1852400000,3.277
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,7769,鴻勁精密,NTD,270000,1846800000,3.267
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,8046,南亞電路,NTD,1750000,1482250000,2.622
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,3189,景碩科技,NTD,2100000,1386000000,2.452
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2059,川湖科技,NTD,215000,1369550000,2.422
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2368,金像電子,NTD,880000,1249600000,2.210
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,3665,貿聯-KY,NTD,550000,1185250000,2.096
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,8210,勤誠興業,NTD,800000,1156000000,2.045
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,8996,高力熱處,NTD,940000,1146800000,2.028
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,3042,台灣晶技,NTD,5200000,1112800000,1.968
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,6805,富世達股,NTD,540000,947700000,1.676
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,6515,穎崴科技,NTD,1000,8125000,0.014
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,3711,日月光投,NTD,9000,4851000,0.009
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,3653,健策精密,NTD,1000,3800000,0.007
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2382,廣達電腦,NTD,9000,3424500,0.006
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,6510,中華精測,NTD,1000,3200000,0.006
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2449,京元電子,NTD,9000,2448000,0.004
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2313,華通電腦,NTD,9000,2331000,0.004
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2317,鴻海精密,NTD,9000,2367000,0.004
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2360,致茂電子,NTD,1000,2210000,0.004
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2603,長榮海運,NTD,9000,2007000,0.004
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,3231,緯創資通,NTD,9000,1422000,0.003
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,5347,世界先進,NTD,9000,1372500,0.002
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2344,華邦電子,NTD,9000,1341000,0.002
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2337,旺宏電子,NTD,9000,1215000,0.002
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2404,漢唐集成,NTD,1000,1150000,0.002
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2881,富邦金融,NTD,9000,1102500,0.002
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,3324,雙鴻科技,NTD,1000,1010000,0.002
2026-06-12T08:37:32+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260610,ETF23,00991A,2026-06-10,2026-06-10,,ST,2882,國泰金融,NTD,9000,899100,0.002
