fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,2330,台積電,NTD,10100000.0,24846000000.0,15.47,,
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,3017,奇鋐,NTD,3150000.0,10773000000.0,6.71,,
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,2454,聯發科,NTD,2210000.0,10519600000.0,6.55,,
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,2383,台光電,NTD,1600000.0,8792000000.0,5.47,,
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,3037,欣興,NTD,8460000.0,8028540000.0,5.0,,
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,2303,聯電,NTD,55000000.0,7865000000.0,4.9,,
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,3653,健策,NTD,1115000.0,6305325000.0,3.93,,
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,6223,旺矽,NTD,1100000.0,6039000000.0,3.76,,
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,6669,緯穎,NTD,2087956.0,5199010440.0,3.24,,
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,2308,台達電,NTD,2750000.0,5087500000.0,3.17,,
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,2345,智邦,NTD,2307000.0,4844700000.0,3.02,,
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,2327,國巨*,NTD,8000000.0,4712000000.0,2.93,,
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,3008,大立光,NTD,686000.0,4568760000.0,2.84,,
2026-09-08T00:30:24+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-07,2026-09-07T16:29:27,ST,5274,信驊,NTD,210500.0,4044757500.0,2.52,,
