fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-09-22T01:06:04+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-21,2026-09-21T16:29:38,ST,2330,台積電,NTD,11864000.0,29422720000.0,10.29,,
2026-09-22T01:06:04+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-21,2026-09-21T16:29:38,ST,2454,聯發科,NTD,5186000.0,25981860000.0,9.08,,
2026-09-22T01:06:04+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-21,2026-09-21T16:29:38,ST,2383,台光電,NTD,4750000.0,23251250000.0,8.13,,
2026-09-22T01:06:04+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-21,2026-09-21T16:29:38,ST,3037,欣興,NTD,20300000.0,20706000000.0,7.24,,
2026-09-22T01:06:04+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-21,2026-09-21T16:29:38,ST,3017,奇鋐,NTD,5949000.0,20315835000.0,7.1,,
2026-09-22T01:06:04+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-21,2026-09-21T16:29:38,ST,3653,健策,NTD,2512000.0,14544480000.0,5.09,,
2026-09-22T01:06:04+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-21,2026-09-21T16:29:38,ST,6223,旺矽,NTD,2544000.0,13979280000.0,4.89,,
2026-09-22T01:06:04+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-21,2026-09-21T16:29:38,ST,2303,聯電,NTD,89118000.0,13991526000.0,4.89,,
2026-09-22T01:06:04+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-21,2026-09-21T16:29:38,ST,2327,國巨*,NTD,24987000.0,13917759000.0,4.87,,
2026-09-22T01:06:04+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-21,2026-09-21T16:29:38,ST,2308,台達電,NTD,7240000.0,13575000000.0,4.75,,
2026-09-22T01:06:04+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-21,2026-09-21T16:29:38,ST,6669,緯穎,NTD,5656561.0,12161606150.0,4.25,,
2026-09-22T01:06:04+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-21,2026-09-21T16:29:38,ST,2345,智邦,NTD,6464000.0,11893760000.0,4.16,,
