fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-08-18T19:44:01+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-18,2026-08-18T15:42:14,ST,2383,台光電,NTD,4863000.0,30174915000.0,10.14,,
2026-08-18T19:44:01+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-18,2026-08-18T15:42:14,ST,2330,台積電,NTD,12134000.0,28878920000.0,9.71,,
2026-08-18T19:44:01+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-18,2026-08-18T15:42:14,ST,3037,欣興,NTD,20330000.0,23277850000.0,7.82,,
2026-08-18T19:44:01+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-18,2026-08-18T15:42:14,ST,2454,聯發科,NTD,5448000.0,21165480000.0,7.11,,
2026-08-18T19:44:01+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-18,2026-08-18T15:42:14,ST,3017,奇鋐,NTD,5900000.0,17906500000.0,6.02,,
2026-08-18T19:44:01+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-18,2026-08-18T15:42:14,ST,2345,智邦,NTD,6594000.0,14671650000.0,4.93,,
2026-08-18T19:44:01+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-18,2026-08-18T15:42:14,ST,2327,國巨*,NTD,25437000.0,14651712000.0,4.92,,
2026-08-18T19:44:01+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-18,2026-08-18T15:42:14,ST,6669,緯穎,NTD,2246000.0,14374400000.0,4.83,,
2026-08-18T19:44:01+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-18,2026-08-18T15:42:14,ST,6223,旺矽,NTD,2443000.0,12874610000.0,4.33,,
2026-08-18T19:44:01+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-18,2026-08-18T15:42:14,ST,2308,台達電,NTD,7070000.0,12867400000.0,4.33,,
