fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,LITE US,LUMENTUM HOLDINGS INC,USD,117000.0,107026920.0,6.37,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,3037,欣興,NTD,2600000.0,2597400000.0,4.87,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,009150 KS,Samsung Electro-Mechanics co(009150 ks),KRW,70000.0,100870000000.0,4.38,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,2383,台光電,NTD,420000.0,2303700000.0,4.32,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),USD,130000.0,61193600.0,3.64,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,6981 JP,MURATA MANUFACTURING CO LTD,JPY,1350000.0,9707850000.0,3.62,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,MU US,MICRON TECHNOLOGY INC,USD,60000.0,57523800.0,3.42,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,PANW US,PALO ALTO NETWORKS INC,USD,150000.0,57319500.0,3.41,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,BE US,BLOOM ENERGY CORP- A,USD,250000.0,51575000.0,3.07,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,USD,225000.0,50892750.0,3.03,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,STX US,SEAGATE TECHNOLOGY,USD,60000.0,49702800.0,2.96,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,2330,台積電,NTD,650000.0,1563250000.0,2.93,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,CRCL US,CIRCLE INTERNET GROUP INC,USD,480000.0,45864000.0,2.73,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,TSEM US,TOWER SEMICONDUCTOR LTD,USD,216825.0,44459966.25,2.65,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,SPCX US,SPACE EXPLORATION TECHN-CL A,USD,300000.0,43107000.0,2.57,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),USD,130000.0,43085900.0,2.56,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,PLTR US,PALANTIR TECHNOLOGIES INC-A,USD,225000.0,41935500.0,2.5,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,2308,台達電,NTD,720000.0,1324800000.0,2.49,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,3017,奇鋐,NTD,365000.0,1250125000.0,2.35,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,6223,旺矽,NTD,242000.0,1241460000.0,2.33,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,285A JP,KIOXIA HOLDINGS CORP,JPY,110000.0,5498900000.0,2.05,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,CNH,1749879.0,201236085.0,1.78,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,6871 JP,MICRONICS JAPAN CO LTD,JPY,370000.0,4750800000.0,1.77,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,IFX GY,INFINEON TECHNOLOGIES AG,EUR,425000.0,23923250.0,1.65,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,COHR US,COHERENT INC,USD,95000.0,26393850.0,1.57,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,MSFT US,MICROSOFT CORP(微軟公司),USD,50000.0,25364500.0,1.51,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,2454,聯發科,NTD,200000.0,785000000.0,1.47,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,4979,華星光,NTD,1235000.0,752115000.0,1.41,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,6997 JP,NIPPON CHEMI-CON CORP,JPY,1275100.0,3743693600.0,1.39,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,MPWR US,MONOLITHIC POWER SYSTEMS INC,USD,18000.0,22819860.0,1.36,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,3308 HK,ZHONGJI INNOLIGHT CO LTD-H,HKD,170000.0,174930000.0,1.33,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,NOW US,SERVICENOW INC,USD,150000.0,22198500.0,1.32,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,NET US,CLOUDFLARE INC - CLASS A,USD,70000.0,21357700.0,1.27,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,SNDK US,SANDISK CORP,USD,13000.0,20367100.0,1.21,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,TER US,TERADYNE INC,USD,55000.0,19240650.0,1.15,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,301377 CH,GUANGDONG DTECH TECHNOLOGY-A,CNH,291988.0,122594081.68,1.09,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,000660 KS,SK HYNIX INC,KRW,15000.0,24795000000.0,1.08,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,FORM US,FORMFACTOR INC,USD,150454.0,15137176.94,0.9,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,TWLO US,TWILIO INC - A,USD,55000.0,12959650.0,0.77,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,HOOD US,ROBINHOOD MARKETS INC - A,USD,120000.0,12577200.0,0.75,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,5801 JP,FURUKAWA ELECTRIC CO LTD,JPY,500000.0,2010000000.0,0.75,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,AEM US,AGNICO EAGLE MINES LTD,USD,60000.0,12186600.0,0.73,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,DASH US,DOORDASH INC - A,USD,50000.0,11587000.0,0.69,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,4180 JP,APPIER GROUP INC,JPY,950000.0,1365150000.0,0.51,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,AIXA GY,AIXTRON SE,EUR,200000.0,7158000.0,0.49,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,NTRA US,NATERA INC,USD,25000.0,8049000.0,0.48,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,095340 KS,ISC CO LTD,KRW,50000.0,8525000000.0,0.37,,
2026-09-01T23:28:33+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-31,2026-09-01T16:30:14,ST,6274,台燿,NTD,130000.0,186550000.0,0.35,,
