fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,AMD US,ADVANCED MICRO DEVICES,,52840,,5.74
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,MU US,美光科技公司,,23302,,4.56
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,AMAT US,應用材料,,35718,,4.18
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,MRVL US,Marvell Technology Inc,,70533,,3.30
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,GOOGL US,ALPHABET INC-CL A,,39899,,3.17
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,LITE US,魯門特姆控股公司,,15819,,2.94
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,AAPL US,蘋果公司,,40258,,2.79
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,CRWD US,Crowdstrike控股公司,,57213,,2.63
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,LRCX US,科林研發股份有限公司,,38116,,2.59
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,AVGO US,博通公司,,27342,,2.55
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,NVDA US,輝達公司,,52118,,2.53
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,FTNT US,防特網公司,,71192,,2.53
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,TER US,泰瑞達公司,,29121,,2.49
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,4062 JP,揖斐電有限公司,,90768,,2.43
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,HWM US,Howmet航太公司,,37278,,2.40
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,META US,Meta平台公司,,17531,,2.30
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,2330,台積電,,135000,,2.20
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,PANW US,Palo Alto Networks Inc,,26490,,2.11
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,009150 KS,三星電機,,10700,,2.05
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,SNOW US,Snowflake公司,,28877,,2.04
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,STX US,希捷科技控股公開有限公司,,10486,,1.98
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,INTC US,英特爾,,89602,,1.98
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,GE US,奇異公司,,23747,,1.97
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,DT US,Dynatrace公司,,179867,,1.95
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,WDC US,WESTERN DIGITAL CORP,,19121,,1.92
2026-08-09T22:07:12+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,502,00997A,2026-08-09,2026-08-06,,ST,RTX US,雷神科技公司,,37035,,1.83
