fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,2330,台積電,TWD,271999,,14.50
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,3017,奇鋐,TWD,105500,,7.72
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,2454,聯發科,TWD,69001,,6.91
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,2383,台光電,TWD,59001,,6.87
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,3037,欣興,TWD,231001,,4.97
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,6223,旺矽,TWD,39901,,4.85
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,6274,台燿,TWD,158000,,4.60
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,2059,川湖,TWD,16001,,4.30
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,6669,緯穎,TWD,65518,,3.30
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,3653,健策,TWD,25000,,3.12
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,8046,南電,TWD,125000,,3.00
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,5274,信驊,TWD,6420,,2.59
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,3443,創意,TWD,19050,,2.44
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,1303,南亞,TWD,460000,,2.36
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,2308,台達電,TWD,58499,,2.27
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,2345,智邦,TWD,49000,,2.14
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,2408,南亞科,TWD,175000,,1.98
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,3711,日月光投控,TWD,143002,,1.98
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,3189,景碩,TWD,95000,,1.67
2026-09-09T23:09:02+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-09,2026-09-09,,ST,7769,鴻勁,TWD,11000,,1.60
