fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-09-22T23:32:07+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-22,2026-09-22T17:01:56,ST,2330,台積電,NTD,9400000.0,23124000000.0,14.74,,
2026-09-22T23:32:07+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-22,2026-09-22T17:01:56,ST,2454,聯發科,NTD,2210000.0,11447800000.0,7.3,,
2026-09-22T23:32:07+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-22,2026-09-22T17:01:56,ST,3017,奇鋐,NTD,2850000.0,9661500000.0,6.16,,
2026-09-22T23:32:07+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-22,2026-09-22T17:01:56,ST,2303,聯電,NTD,60000000.0,9600000000.0,6.12,,
2026-09-22T23:32:07+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-22,2026-09-22T17:01:56,ST,3037,欣興,NTD,8460000.0,9475200000.0,6.04,,
2026-09-22T23:32:07+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-22,2026-09-22T17:01:56,ST,2383,台光電,NTD,1600000.0,7776000000.0,4.96,,
2026-09-22T23:32:07+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-22,2026-09-22T17:01:56,ST,3653,健策,NTD,1115000.0,6500450000.0,4.14,,
2026-09-22T23:32:07+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-22,2026-09-22T17:01:56,ST,6223,旺矽,NTD,1100000.0,5879500000.0,3.75,,
2026-09-22T23:32:07+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-22,2026-09-22T17:01:56,ST,2308,台達電,NTD,2900000.0,5510000000.0,3.51,,
2026-09-22T23:32:07+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-09-22,2026-09-22T17:01:56,ST,3443,創意,NTD,646000.0,5410250000.0,3.45,,
