fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,2330,台積電,NTD,11014000.0,26543740000.0,9.38,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,2383,台光電,NTD,4750000.0,25721250000.0,9.09,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,2454,聯發科,NTD,5088000.0,22463520000.0,7.94,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,3017,奇鋐,NTD,5949000.0,21237930000.0,7.51,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,3037,欣興,NTD,20300000.0,18310600000.0,6.47,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,6669,緯穎,NTD,6490561.0,16648288965.0,5.88,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,3653,健策,NTD,2447000.0,14376125000.0,5.08,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,2327,國巨*,NTD,24987000.0,14042694000.0,4.96,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,2345,智邦,NTD,6464000.0,13574400000.0,4.8,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,2308,台達電,NTD,7240000.0,13213000000.0,4.67,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,6223,旺矽,NTD,2476000.0,12763780000.0,4.51,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,2303,聯電,NTD,89118000.0,11585340000.0,4.09,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,8046,南電,NTD,9426000.0,9944430000.0,3.51,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,3711,日月光投控,NTD,16811000.0,9884868000.0,3.49,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,3665,貿聯-KY,NTD,4591848.0,9849513960.0,3.48,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,6274,台燿,NTD,5398000.0,7368270000.0,2.6,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,GD,TX,台指期貨,NTD,679.0,6343082200.0,2.24,B,2026/09
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,6805,富世達,NTD,1731000.0,3808200000.0,1.35,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,5274,信驊,NTD,207900.0,3632013000.0,1.28,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,2449,京元電子,NTD,12818450.0,3358433900.0,1.19,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,8210,勤誠,NTD,2427000.0,2393022000.0,0.85,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,3443,創意,NTD,372000.0,2161320000.0,0.76,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,6510,精測,NTD,561000.0,1879350000.0,0.66,,
2026-09-04T22:59:19+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-09-04,2026-09-04T16:29:49,ST,8996,高力,NTD,1300000.0,1690000000.0,0.6,,
