fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,LITE US,LUMENTUM HOLDINGS INC,USD,117000.0,99142290.0,6.15,,
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,3037,欣興,NTD,2600000.0,2399800000.0,4.68,,
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,2383,台光電,NTD,420000.0,2221800000.0,4.33,,
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,009150 KS,Samsung Electro-Mechanics co(009150 ks),KRW,70000.0,93730000000.0,4.28,,
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,6981 JP,MURATA MANUFACTURING CO LTD,JPY,1350000.0,9316350000.0,3.68,,
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,BE US,BLOOM ENERGY CORP- A,USD,250000.0,58887500.0,3.65,,
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,MU US,MICRON TECHNOLOGY INC,USD,60000.0,57489600.0,3.57,,
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),USD,110000.0,50177600.0,3.11,,
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,PANW US,PALO ALTO NETWORKS INC,USD,150000.0,49791000.0,3.09,,
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,CRCL US,CIRCLE INTERNET GROUP INC,USD,480000.0,49550400.0,3.07,,
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,STX US,SEAGATE TECHNOLOGY,USD,60000.0,47916600.0,2.97,,
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,SNOW US,SNOWFLAKE INC-CLASS A(Snowflake公司),USD,130000.0,46341100.0,2.87,,
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,SPCX US,SPACE EXPLORATION TECHN-CL A,USD,300000.0,44922000.0,2.79,,
2026-09-04T22:59:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-09-03,2026-09-04T16:30:38,ST,TSEM US,TOWER SEMICONDUCTOR LTD,USD,216825.0,44700642.0,2.77,,
