fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-07-26T22:51:06+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-24,2026-07-24T16:30:43,ST,2330,台積電,NTD,11600000.0,27260000000.0,16.82
2026-07-26T22:51:06+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-24,2026-07-24T16:30:43,ST,2303,聯電,NTD,76000000.0,9728000000.0,6.0
2026-07-26T22:51:06+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-24,2026-07-24T16:30:43,ST,3017,奇鋐,NTD,3450000.0,8211000000.0,5.07
2026-07-26T22:51:06+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-24,2026-07-24T16:30:43,ST,2454,聯發科,NTD,1730000.0,6487500000.0,4.0
2026-07-26T22:51:06+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-24,2026-07-24T16:30:43,ST,3037,欣興,NTD,7600000.0,6376400000.0,3.93
2026-07-26T22:51:06+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-24,2026-07-24T16:30:43,ST,2383,台光電,NTD,1330000.0,6324150000.0,3.9
2026-07-26T22:51:06+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-24,2026-07-24T16:30:43,ST,2344,華邦電,NTD,40000000.0,6180000000.0,3.81
2026-07-26T22:51:06+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-24,2026-07-24T16:30:43,ST,6223,旺矽,NTD,1000000.0,5705000000.0,3.52
2026-07-26T22:51:06+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-24,2026-07-24T16:30:43,ST,2308,台達電,NTD,3040000.0,5426400000.0,3.35
2026-07-26T22:51:06+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-24,2026-07-24T16:30:43,ST,2345,智邦,NTD,2260000.0,5017200000.0,3.1
