fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,2330,台積電,TWD,292999,,14.37
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,3017,奇鋐,TWD,105500,,7.37
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,2383,台光電,TWD,59001,,6.60
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,2059,川湖,TWD,21001,,6.07
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,3037,欣興,TWD,284001,,5.78
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,6274,台燿,TWD,168000,,4.91
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,2454,聯發科,TWD,58001,,4.64
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,8046,南電,TWD,174000,,4.36
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,6669,緯穎,TWD,26000,,3.76
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,2408,南亞科,TWD,315000,,3.49
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,6223,旺矽,TWD,32901,,3.44
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,3653,健策,TWD,25000,,3.05
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,2308,台達電,TWD,68499,,2.57
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,3443,創意,TWD,19050,,2.37
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,1303,南亞,TWD,460000,,2.27
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,5274,信驊,TWD,6420,,2.10
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,2345,智邦,TWD,49000,,2.03
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,3081,聯亞,TWD,23000,,1.66
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,6805,富世達,TWD,30000,,1.41
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,7769,鴻勁,TWD,11000,,1.31
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,3189,景碩,TWD,70000,,1.17
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,6187,萬潤,TWD,39000,,1.07
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,2303,聯電,TWD,380000,,1.00
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,6239,力成,TWD,175000,,0.99
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,3711,日月光投控,TWD,82002,,0.98
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,2481,強茂,TWD,290000,,0.89
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,8996,高力,TWD,36000,,0.86
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,6488,環球晶,TWD,41000,,0.76
2026-09-01T02:01:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-01,2026-08-31,,ST,2360,致茂,TWD,16000,,0.64
