fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-08-01T22:49:11+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-31,2026-07-31T16:32:58,ST,2330,台積電,NTD,12680000.0,30749000000.0,18.45
2026-08-01T22:49:11+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-31,2026-07-31T16:32:58,ST,2303,聯電,NTD,76000000.0,9196000000.0,5.52
2026-08-01T22:49:11+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-31,2026-07-31T16:32:58,ST,3017,奇鋐,NTD,3450000.0,8004000000.0,4.8
2026-08-01T22:49:11+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-31,2026-07-31T16:32:58,ST,2383,台光電,NTD,1405000.0,6666725000.0,4.0
2026-08-01T22:49:11+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-31,2026-07-31T16:32:58,ST,2454,聯發科,NTD,1795000.0,6381225000.0,3.83
2026-08-01T22:49:11+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-31,2026-07-31T16:32:58,ST,3037,欣興,NTD,7600000.0,5981200000.0,3.59
2026-08-01T22:49:11+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-31,2026-07-31T16:32:58,ST,6223,旺矽,NTD,1000000.0,5280000000.0,3.17
2026-08-01T22:49:11+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-31,2026-07-31T16:32:58,ST,2344,華邦電,NTD,40000000.0,5200000000.0,3.12
2026-08-01T22:49:11+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-31,2026-07-31T16:32:58,ST,2308,台達電,NTD,3040000.0,4985600000.0,2.99
2026-08-01T22:49:11+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-31,2026-07-31T16:32:58,ST,2345,智邦,NTD,2290000.0,4866250000.0,2.92
