fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-06-05T20:37:12+08:00,capital_buyback,https://www.capitalfund.com.tw/etf/product/detail/500/buyback,500,00992A,2026-06-05,2026-06-05,,ST,2330,台積電,,1706000,,8.61
2026-06-05T20:37:12+08:00,capital_buyback,https://www.capitalfund.com.tw/etf/product/detail/500/buyback,500,00992A,2026-06-05,2026-06-05,,ST,2383,台光電,,563000,,5.87
2026-06-05T20:37:12+08:00,capital_buyback,https://www.capitalfund.com.tw/etf/product/detail/500/buyback,500,00992A,2026-06-05,2026-06-05,,ST,2345,智邦,,977000,,5.19
2026-06-05T20:37:12+08:00,capital_buyback,https://www.capitalfund.com.tw/etf/product/detail/500/buyback,500,00992A,2026-06-05,2026-06-05,,ST,3037,欣興,,2097000,,4.18
2026-06-05T20:37:12+08:00,capital_buyback,https://www.capitalfund.com.tw/etf/product/detail/500/buyback,500,00992A,2026-06-05,2026-06-05,,ST,6223,旺矽,,326000,,4.01
2026-06-05T20:37:12+08:00,capital_buyback,https://www.capitalfund.com.tw/etf/product/detail/500/buyback,500,00992A,2026-06-05,2026-06-05,,ST,8996,高力,,1630000,,3.91
2026-06-05T20:37:12+08:00,capital_buyback,https://www.capitalfund.com.tw/etf/product/detail/500/buyback,500,00992A,2026-06-05,2026-06-05,,ST,6669,緯穎,,319000,,3.85
2026-06-05T20:37:12+08:00,capital_buyback,https://www.capitalfund.com.tw/etf/product/detail/500/buyback,500,00992A,2026-06-05,2026-06-05,,ST,2454,聯發科,,406000,,3.73
2026-06-05T20:37:12+08:00,capital_buyback,https://www.capitalfund.com.tw/etf/product/detail/500/buyback,500,00992A,2026-06-05,2026-06-05,,ST,3017,奇鋐,,634000,,3.52
2026-06-05T20:37:12+08:00,capital_buyback,https://www.capitalfund.com.tw/etf/product/detail/500/buyback,500,00992A,2026-06-05,2026-06-05,,ST,2059,川湖,,293000,,3.51
