fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,LITE US,LUMENTUM HOLDINGS INC,USD,117000.0,109866510.0,6.43,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,3037,欣興,NTD,2600000.0,3016000000.0,5.55,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,2383,台光電,NTD,445000.0,2623275000.0,4.82,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,009150 KS,Samsung Electro-Mechanics co(009150 ks),KRW,70000.0,92470000000.0,3.91,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,MU US,MICRON TECHNOLOGY INC,USD,70000.0,65688000.0,3.85,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),USD,130000.0,62520900.0,3.66,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,6981 JP,MURATA MANUFACTURING CO LTD,JPY,1350000.0,9699750000.0,3.57,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,285A JP,KIOXIA HOLDINGS CORP,JPY,180000.0,9000000000.0,3.31,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,BE US,BLOOM ENERGY CORP- A,USD,250000.0,54552500.0,3.19,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,PANW US,PALO ALTO NETWORKS INC,USD,150000.0,50896500.0,2.98,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,CRDO US,CREDO TECHNOLOGY GROUP HOLDI,USD,225000.0,50960250.0,2.98,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,STX US,SEAGATE TECHNOLOGY,USD,60000.0,50782200.0,2.97,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,MRVL US,MARVELL TECHNOLOGY INC,USD,205000.0,50247550.0,2.94,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,2330,台積電,NTD,650000.0,1569750000.0,2.89,,
2026-08-28T05:03:22+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-26,2026-08-27T16:31:00,ST,TSEM US,TOWER SEMICONDUCTOR LTD,USD,216825.0,47968194.75,2.81,,
