fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-08-04T23:42:10+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-04,2026-08-04T16:30:41,ST,MU US,MICRON TECHNOLOGY INC,USD,123569.0,102500485.5,5.95
2026-08-04T23:42:10+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-04,2026-08-04T16:30:41,ST,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),USD,205000.0,99351200.0,5.76
2026-08-04T23:42:10+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-04,2026-08-04T16:30:41,ST,AMAT US,APPLIED MATERIALS INC,USD,135000.0,69958350.0,4.06
2026-08-04T23:42:10+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-04,2026-08-04T16:30:41,ST,3037,欣興,NTD,2600000.0,2249000000.0,4.02
2026-08-04T23:42:10+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-04,2026-08-04T16:30:41,ST,2383,台光電,NTD,445000.0,2216100000.0,3.96
2026-08-04T23:42:10+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-04,2026-08-04T16:30:41,ST,6981 JP,MURATA MANUFACTURING CO LTD,JPY,1350000.0,9667350000.0,3.58
2026-08-04T23:42:10+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-04,2026-08-04T16:30:41,ST,LITE US,LUMENTUM HOLDINGS INC,USD,77000.0,60051530.0,3.48
2026-08-04T23:42:10+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-04,2026-08-04T16:30:41,ST,285A JP,KIOXIA HOLDINGS CORP,JPY,180000.0,8848800000.0,3.27
2026-08-04T23:42:10+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-04,2026-08-04T16:30:41,ST,009150 KS,Samsung Electro-Mechanics co(009150 ks),KRW,70000.0,80710000000.0,3.27
2026-08-04T23:42:10+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-04,2026-08-04T16:30:41,ST,WDC US,WESTERN DIGITAL CORP,USD,105000.0,55358100.0,3.21
2026-08-04T23:42:10+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-04,2026-08-04T16:30:41,ST,2330,台積電,NTD,750000.0,1777500000.0,3.18
2026-08-04T23:42:10+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=61YTW,61YTW,00988A,2026-08-04,2026-08-04T16:30:41,ST,2454,聯發科,NTD,445000.0,1739950000.0,3.11
