fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,2330,台積電,TWD,271999,,13.51
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,3017,奇鋐,TWD,105500,,7.27
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,2383,台光電,TWD,59001,,6.69
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,2059,川湖,TWD,21001,,6.06
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,3037,欣興,TWD,284001,,5.75
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,2454,聯發科,TWD,64001,,5.70
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,6274,台燿,TWD,168000,,4.93
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,6669,緯穎,TWD,83518,,4.54
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,8046,南電,TWD,174000,,4.35
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,6223,旺矽,TWD,35901,,3.95
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,2408,南亞科,TWD,315000,,3.40
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,3653,健策,TWD,25000,,3.00
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,5274,信驊,TWD,6420,,2.37
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,3443,創意,TWD,19050,,2.34
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,1303,南亞,TWD,460000,,2.27
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,2345,智邦,TWD,49000,,2.18
2026-09-02T23:08:06+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-09-02,2026-09-02,,ST,2308,台達電,TWD,58499,,2.11
