fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,2330,台積電,NTD,11657000,26286535000.0,9.66
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,2383,台光電,NTD,4723000,23638615000.0,8.69
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,2454,聯發科,NTD,4263000,16455180000.0,6.05
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,2345,智邦,NTD,6231000,15390570000.0,5.66
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,2308,台達電,NTD,6572000,13768340000.0,5.06
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,6223,旺矽,NTD,2169000,13089915000.0,4.81
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,6669,緯穎,NTD,2344000,12950600000.0,4.76
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,3017,奇鋐,NTD,4925000,12534125000.0,4.61
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,8046,南電,NTD,12658000,11822572000.0,4.35
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,2327,國巨*,NTD,18313000,11518877000.0,4.23
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,3037,欣興,NTD,10822000,10497340000.0,3.86
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,3665,貿聯-KY,NTD,4703848,10466061800.0,3.85
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,2368,金像電,NTD,7018000,9333940000.0,3.43
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,3711,日月光投控,NTD,14998000,8413878000.0,3.09
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,3653,健策,NTD,2267000,8297220000.0,3.05
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,2303,聯電,NTD,66190000,7545660000.0,2.77
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,5274,信驊,NTD,422000,7503160000.0,2.76
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,6274,台燿,NTD,4151000,6039705000.0,2.22
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,6515,穎崴,NTD,442000,3845400000.0,1.41
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,2449,京元電子,NTD,12919000,3824024000.0,1.41
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,6805,富世達,NTD,1761000,3160995000.0,1.16
2026-05-25T23:22:48+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,49YTW,00981A,2026-05-25,2026-05-22T00:00:00+08:00,2026-05-22T16:30:31+08:00,ST,6510,精測,NTD,930000,3166650000.0,1.16
