fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,2330,台積電,NTD,12800000.0,31232000000.0,19.41
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,2303,聯電,NTD,75000000.0,11512500000.0,7.15
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,3017,奇鋐,NTD,3450000.0,7676250000.0,4.77
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,2344,華邦電,NTD,40000000.0,6680000000.0,4.15
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,6223,旺矽,NTD,1000000.0,6640000000.0,4.13
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,2327,國巨*,NTD,7800000.0,6364800000.0,3.96
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,3037,欣興,NTD,7064000.0,6378792000.0,3.96
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,2454,聯發科,NTD,1600000.0,6120000000.0,3.8
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,2383,台光電,NTD,1140000.0,5842500000.0,3.63
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,2345,智邦,NTD,2100000.0,5050500000.0,3.14
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,2308,台達電,NTD,2430000.0,4592700000.0,2.85
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,4958,臻鼎-KY,NTD,6940000.0,4483240000.0,2.79
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,3711,日月光投控,NTD,5900000.0,3953000000.0,2.46
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,6669,緯穎,NTD,790000.0,3918400000.0,2.43
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,6488,環球晶,NTD,2152000.0,3195720000.0,1.99
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,2368,金像電,NTD,2750000.0,2873750000.0,1.79
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,3189,景碩,NTD,3217000.0,2634723000.0,1.64
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,6274,台燿,NTD,1700000.0,2635000000.0,1.64
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,3653,健策,NTD,780000.0,2492100000.0,1.55
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,3533,嘉澤,NTD,1240000.0,2455200000.0,1.53
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,3443,創意,NTD,480000.0,2049600000.0,1.27
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,8996,高力,NTD,1600000.0,1984000000.0,1.23
2026-07-14T10:20:47+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-07-13,2026-07-13T17:08:41,ST,7769,鴻勁,NTD,279000.0,1870695000.0,1.16
