fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2330,台積電,TWD,292999,,13.41
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2383,台光電,TWD,76001,,9.05
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,3037,欣興,TWD,334001,,7.34
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,3017,奇鋐,TWD,105500,,6.14
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2059,川湖,TWD,21001,,5.79
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,8046,南電,TWD,236000,,5.64
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2454,聯發科,TWD,67001,,5.00
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,6274,台燿,TWD,158000,,4.68
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,6223,旺矽,TWD,36901,,3.73
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2345,智邦,TWD,79000,,3.37
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,6669,緯穎,TWD,26000,,3.19
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2408,南亞科,TWD,314000,,3.10
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,3711,日月光投控,TWD,262002,,3.01
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2308,台達電,TWD,74499,,2.60
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,5274,信驊,TWD,7920,,2.59
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2360,致茂,TWD,53000,,2.34
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,3443,創意,TWD,19050,,2.02
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,6488,環球晶,TWD,76000,,1.55
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,7769,鴻勁,TWD,11000,,1.38
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,3653,健策,TWD,13000,,1.28
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2303,聯電,TWD,430000,,0.98
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,6187,萬潤,TWD,39000,,0.94
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,6239,力成,TWD,175000,,0.89
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2344,華邦電,TWD,250000,,0.85
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,5483,中美晶,TWD,230000,,0.82
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2327,國巨*,TWD,56000,,0.62
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2382,廣達,TWD,70000,,0.44
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,6805,富世達,TWD,10000,,0.38
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2368,金像電,TWD,16000,,0.33
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,8996,高力,TWD,12000,,0.27
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2481,強茂,TWD,90000,,0.24
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,3665,貿聯-KY,TWD,5000,,0.21
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,3231,緯創,TWD,51000,,0.18
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2886,兆豐金,TWD,100000,,0.09
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,3081,聯亞,TWD,1000,,0.06
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2449,京元電子,TWD,4000,,0.02
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2404,漢唐,TWD,1000,,0.02
2026-08-18T19:44:12+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-18,2026-08-18,,ST,2317,鴻海,TWD,1000,,0.00
