fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,3017,奇鋐,,1001000,,7.74
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,2059,川湖,,235000,,7.61
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,2330,台積電,,1116000,,6.22
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,2383,台光電,,465000,,5.92
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,3665,貿聯-KY,,1161000,,5.89
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,3037,欣興,,2482000,,5.64
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,2345,智邦,,1074000,,5.37
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,3008,大立光,,293000,,5.35
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,8996,高力,,1630000,,4.82
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,2455,全新,,2753000,,3.49
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,6584,南俊國際,,2231000,,3.43
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,1815,富喬,,10877000,,3.33
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,6223,旺矽,,268000,,3.31
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,3231,緯創,,7245000,,3.14
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,1303,南亞,,5445000,,3.02
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,8021,尖點,,2682000,,2.88
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,8046,南電,,968000,,2.71
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,3443,創意,,164000,,2.26
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,3661,世芯-KY,,215000,,2.11
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,3189,景碩,,844013,,1.67
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,2308,台達電,,382000,,1.54
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,2454,聯發科,,145000,,1.45
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,6669,緯穎,,229675,,1.40
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,4958,臻鼎-KY,,1000000,,1.18
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,3081,聯亞,,63000,,0.50
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,2301,光寶科,,659000,,0.49
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,6213,聯茂,,373000,,0.47
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,2357,華碩,,196000,,0.46
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,5274,信驊,,11000,,0.46
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,3653,健策,,33000,,0.45
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,2376,技嘉,,508000,,0.43
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,6139,亞翔,,250000,,0.42
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,6187,萬潤,,134000,,0.42
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,3026,禾伸堂,,261000,,0.42
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,8150,南茂,,1957000,,0.41
2026-09-02T23:08:04+08:00,capital_buyback,https://www.capitalfund.com.tw/CFWeb/api/etf/buyback,500,00992A,2026-09-02,2026-09-02,,ST,6274,台燿,,113000,,0.37
