fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-08-04T00:00:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-04,2026-08-03,,ST,2330,台積電,TWD,314999,,15.68
2026-08-04T00:00:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-04,2026-08-03,,ST,2383,台光電,TWD,76000,,7.94
2026-08-04T00:00:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-04,2026-08-03,,ST,2454,聯發科,TWD,93001,,7.63
2026-08-04T00:00:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-04,2026-08-03,,ST,3037,欣興,TWD,313001,,5.68
2026-08-04T00:00:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-04,2026-08-03,,ST,2345,智邦,TWD,107000,,5.24
2026-08-04T00:00:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-04,2026-08-03,,ST,3017,奇鋐,TWD,96500,,5.16
2026-08-04T00:00:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-04,2026-08-03,,ST,6223,旺矽,TWD,38901,,4.74
2026-08-04T00:00:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-04,2026-08-03,,ST,8046,南電,TWD,236000,,4.72
2026-08-04T00:00:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-04,2026-08-03,,ST,6274,台燿,TWD,158000,,4.04
2026-08-04T00:00:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-04,2026-08-03,,ST,2059,川湖,TWD,21001,,3.81
2026-08-04T00:00:30+08:00,firstsitc_hd,https://www.fsitc.com.tw/WebAPI.aspx/Get_hd,182,00994A,2026-08-04,2026-08-03,,ST,3711,日月光投控,TWD,261002,,3.34
