fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,2330,台積電,NTD,11960000.0,28823600000.0,9.68
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,2327,國巨*,NTD,23892000.0,25803360000.0,8.67
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,2383,台光電,NTD,4486000.0,25121600000.0,8.44
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,2454,聯發科,NTD,4861000.0,21339790000.0,7.17
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,2345,智邦,NTD,6334000.0,15423290000.0,5.18
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,6223,旺矽,NTD,2279000.0,14619785000.0,4.91
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,2308,台達電,NTD,6572000.0,14129800000.0,4.75
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,6669,緯穎,NTD,2492000.0,12783960000.0,4.29
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,3017,奇鋐,NTD,5191000.0,12458400000.0,4.18
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,3037,欣興,NTD,12466000.0,12067088000.0,4.05
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,2368,金像電,NTD,8315000.0,11266825000.0,3.78
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,2303,聯電,NTD,77390000.0,11260245000.0,3.78
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,3711,日月光投控,NTD,17948000.0,11002124000.0,3.7
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,3665,貿聯-KY,NTD,4833848.0,10151080800.0,3.41
2026-06-22T08:05:34+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-06-22T07:56:21.6227389+08:00,2026-06-18T16:30:11,ST,8046,南電,NTD,10828000.0,9463672000.0,3.18
