fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-06-22T14:19:37+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260612,ETF23,00991A,2026-06-12,2026-06-12,,ST,2330,台灣積體,NTD,3650000,8431500000,14.245
2026-06-22T14:19:37+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260612,ETF23,00991A,2026-06-12,2026-06-12,,ST,2327,國巨股份,NTD,6150000,5258250000,8.884
2026-06-22T14:19:37+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260612,ETF23,00991A,2026-06-12,2026-06-12,,ST,2383,台光電子,NTD,800000,3864000000,6.528
2026-06-22T14:19:37+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260612,ETF23,00991A,2026-06-12,2026-06-12,,ST,8299,群聯電子,NTD,1430000,3303300000,5.581
2026-06-22T14:19:37+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260612,ETF23,00991A,2026-06-12,2026-06-12,,ST,2408,南亞科技,NTD,8000000,2992000000,5.055
2026-06-22T14:19:37+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260612,ETF23,00991A,2026-06-12,2026-06-12,,ST,2454,聯發科技,NTD,710000,2967800000,5.014
2026-06-22T14:19:37+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260612,ETF23,00991A,2026-06-12,2026-06-12,,ST,3037,欣興電子,NTD,3200000,2886400000,4.877
2026-06-22T14:19:37+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260612,ETF23,00991A,2026-06-12,2026-06-12,,ST,6223,旺矽科技,NTD,370000,2399450000,4.054
2026-06-22T14:19:37+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260612,ETF23,00991A,2026-06-12,2026-06-12,,ST,3017,奇鋐科技,NTD,900000,2164500000,3.657
2026-06-22T14:19:37+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260612,ETF23,00991A,2026-06-12,2026-06-12,,ST,2345,智邦科技,NTD,900000,2101500000,3.551
2026-06-22T14:19:37+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260612,ETF23,00991A,2026-06-12,2026-06-12,,ST,2308,台達電子,NTD,920000,2037800000,3.443
