fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,2330,台灣積體,NTD,5400000,12987000000,14.638
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,2383,台光電子,NTD,1430000,7500350000,8.454
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,2408,南亞科技,NTD,14000000,6230000000,7.022
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,3037,欣興電子,NTD,5000000,4845000000,5.461
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,2059,川湖科技,NTD,500000,4735000000,5.337
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,2454,聯發科技,NTD,1150000,4600000000,5.185
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,6223,旺矽科技,NTD,720000,4496400000,5.068
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,2327,國巨股份,NTD,7700000,4450600000,5.016
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,2345,智邦科技,NTD,1800000,4293000000,4.839
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,6669,緯穎科技,NTD,570000,3519750000,3.967
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,3017,奇鋐科技,NTD,1200000,3276000000,3.692
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,8046,南亞電路,NTD,3000000,3180000000,3.584
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,6274,台燿科技,NTD,2150000,3160500000,3.562
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,3711,日月光投,NTD,4600000,2727800000,3.075
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,3189,景碩科技,NTD,3200000,2649600000,2.986
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,7769,鴻勁精密,NTD,400000,2612000000,2.944
2026-08-06T00:21:34+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260805,ETF23,00991A,2026-08-05,2026-08-05,,ST,8299,群聯電子,NTD,1300000,2398500000,2.703
