fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,MU US,MICRON TECHNOLOGY INC,USD,77000.0,52478580.0,4.48
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,SNDK US,SANDISK CORP,USD,38000.0,50654380.0,4.32
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,LITE US,LUMENTUM HOLDINGS INC,USD,55000.0,48673900.0,4.16
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),USD,110000.0,46308900.0,3.95
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,BE US,BLOOM ENERGY CORP- A,USD,170000.0,43980700.0,3.75
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,6787 JP,MEIKO ELECTRONICS CO LTD,JPY,165000.0,6567000000.0,3.53
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,009150 KS,Samsung Electro-Mechanics co(009150 ks),KRW,57000.0,59508000000.0,3.39
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,2383,台光電,NTD,248000.0,1127160000.0,3.05
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,5801 JP,FURUKAWA ELECTRIC CO LTD,JPY,100000.0,5484000000.0,2.95
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,2454,聯發科,NTD,315000.0,1071000000.0,2.9
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,5706 JP,Mitsui Mining ＆ Smelting Co,JPY,110000.0,5205200000.0,2.8
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,285A JP,KIOXIA HOLDINGS CORP,JPY,95000.0,4887750000.0,2.63
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,2330,台積電,NTD,400000.0,896000000.0,2.42
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,3037,欣興,NTD,1090000.0,889440000.0,2.41
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,CIEN US,CIENA CORP,USD,52000.0,27275560.0,2.33
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,4062 JP,IBIDEN CO LTD,JPY,275000.0,4299625000.0,2.31
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,GLW US,CORNING INC,USD,150000.0,26782500.0,2.29
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,WDC US,WESTERN DIGITAL CORP,USD,57000.0,26144760.0,2.23
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,6515,穎崴,NTD,80000.0,819200000.0,2.22
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,7826 JP,FURUYA METAL CO LTD,JPY,374300.0,4019982000.0,2.16
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,MRVL US,MARVELL TECHNOLOGY INC,USD,148000.0,25001640.0,2.13
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,COHR US,COHERENT INC,USD,68000.0,24672440.0,2.11
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,5274,信驊,NTD,46000.0,742900000.0,2.01
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,IFX GY,INFINEON TECHNOLOGIES AG,EUR,270000.0,17909100.0,1.78
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,2308,台達電,NTD,307000.0,620140000.0,1.68
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,GEV US,GE VERNOVA INC,USD,19000.0,19232750.0,1.64
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,6997 JP,NIPPON CHEMI-CON CORP,JPY,1000000.0,2944000000.0,1.58
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,AIXA GY,AIXTRON SE,EUR,305000.0,15359800.0,1.53
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,3711,日月光投控,NTD,1100000.0,561000000.0,1.52
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,6223,旺矽,NTD,90000.0,552150000.0,1.49
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,GOOGL US,ALPHABET INC-CL A(Alphabet公司),USD,44000.0,17465360.0,1.49
2026-05-26T08:25:01+08:00,ezmoney_pcf,https://www.ezmoney.com.tw/ETF/Transaction/GetPCF,61YTW,00988A,2026-05-20,2026-05-18T00:00:00,2026-05-19T16:30:22,ST,NVDA US,NVIDIA CORP(輝達公司),USD,75000.0,16674000.0,1.42
