fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,2330,台積電,NTD,12134000.0,28696910000.0,9.28
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,2383,台光電,NTD,4863000.0,25798215000.0,8.34
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,2454,聯發科,NTD,5448000.0,21356160000.0,6.9
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,3037,欣興,NTD,20210000.0,19664330000.0,6.36
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,3017,奇鋐,NTD,5801000.0,17054940000.0,5.51
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,6669,緯穎,NTD,2708000.0,16965620000.0,5.49
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,2345,智邦,NTD,6419000.0,15469790000.0,5.0
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,6223,旺矽,NTD,2443000.0,15390900000.0,4.98
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,2327,國巨*,NTD,25437000.0,14499090000.0,4.69
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,3665,貿聯-KY,NTD,5130848.0,12160109760.0,3.93
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,2308,台達電,NTD,6505000.0,10928400000.0,3.53
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,2303,聯電,NTD,87718000.0,10657737000.0,3.45
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,3653,健策,NTD,2375000.0,10568750000.0,3.42
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,8046,南電,NTD,9519000.0,10518495000.0,3.4
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,3711,日月光投控,NTD,17439000.0,10376205000.0,3.35
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,6274,台燿,NTD,5499000.0,8413470000.0,2.72
2026-08-06T21:04:03+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=49YTW,49YTW,00981A,2026-08-06,2026-08-06T16:31:29,ST,5274,信驊,NTD,454900.0,7619575000.0,2.46
