fetched_at,source,source_url,fund_code,etf_code,query_date,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2330,台灣積體,NTD,3650000,8285500000,16.009
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2383,台光電子,NTD,765000,4046850000,7.819
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,3037,欣興電子,NTD,3200000,3472000000,6.708
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,8299,群聯電子,NTD,1360000,3406800000,6.583
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2327,國巨股份,NTD,5100000,3371100000,6.514
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2408,南亞科技,NTD,7100000,2154850000,4.164
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2454,聯發科技,NTD,500000,2132500000,4.120
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2345,智邦科技,NTD,800000,2096000000,4.050
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2308,台達電子,NTD,850000,1997500000,3.860
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,7769,鴻勁精密,NTD,250000,1975000000,3.816
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,3017,奇鋐科技,NTD,710000,1934750000,3.738
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2368,金像電子,NTD,1220000,1762900000,3.406
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,6223,旺矽科技,NTD,280000,1747200000,3.376
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,6669,緯穎科技,NTD,330000,1742400000,3.367
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,5274,信驊科技,NTD,100000,1724000000,3.331
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,8046,南亞電路,NTD,1750000,1613500000,3.118
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,3189,景碩科技,NTD,2100000,1461600000,2.824
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,6515,穎崴科技,NTD,145000,1291225000,2.495
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2360,致茂電子,NTD,500000,1250000000,2.415
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,8210,勤誠興業,NTD,800000,1152000000,2.226
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,8996,高力熱處,NTD,900000,1120500000,2.165
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,3042,台灣晶技,NTD,4000000,812000000,1.569
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,3711,日月光投,NTD,9000,5499000,0.011
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2059,川湖科技,NTD,1000,5035000,0.010
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,3653,健策精密,NTD,1000,3670000,0.007
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,6510,中華精測,NTD,1000,3415000,0.007
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2449,京元電子,NTD,9000,3046500,0.006
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2382,廣達電腦,NTD,9000,2848500,0.006
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2313,華通電腦,NTD,9000,2560500,0.005
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,2317,鴻海精密,NTD,9000,2331000,0.005
2026-05-29T15:37:36+08:00,fhtrust_assets,https://www.fhtrust.com.tw/api/assetsExcel/ETF23/20260526,ETF23,00991A,2026-05-26,2026-05-26,,ST,3665,貿聯-KY,NTD,1000,2265000,0.004
