fetched_at,source,source_url,fund_code,etf_code,as_of_datetime,edit_datetime,asset_code,stock_code,stock_name,currency,shares,market_value,weight_pct,position,contract_month
2026-08-17T19:43:51+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-08-17,2026-08-17T16:44:22,ST,2330,台積電,NTD,12000000.0,28800000000.0,16.18,,
2026-08-17T19:43:51+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-08-17,2026-08-17T16:44:22,ST,3017,奇鋐,NTD,3515000.0,11072250000.0,6.22,,
2026-08-17T19:43:51+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-08-17,2026-08-17T16:44:22,ST,2383,台光電,NTD,1690000.0,10731500000.0,6.03,,
2026-08-17T19:43:51+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-08-17,2026-08-17T16:44:22,ST,2303,聯電,NTD,79000000.0,9598500000.0,5.39,,
2026-08-17T19:43:51+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-08-17,2026-08-17T16:44:22,ST,3037,欣興,NTD,8460000.0,9475200000.0,5.32,,
2026-08-17T19:43:51+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-08-17,2026-08-17T16:44:22,ST,2454,聯發科,NTD,2110000.0,8545500000.0,4.8,,
2026-08-17T19:43:51+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-08-17,2026-08-17T16:44:22,ST,6223,旺矽,NTD,1060000.0,6148000000.0,3.45,,
2026-08-17T19:43:51+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-08-17,2026-08-17T16:44:22,ST,2327,國巨*,NTD,9785000.0,5949280000.0,3.34,,
2026-08-17T19:43:51+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-08-17,2026-08-17T16:44:22,ST,2308,台達電,NTD,3040000.0,5730400000.0,3.22,,
2026-08-17T19:43:51+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-08-17,2026-08-17T16:44:22,ST,2345,智邦,NTD,2307000.0,5283030000.0,2.97,,
2026-08-17T19:43:51+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-08-17,2026-08-17T16:44:22,ST,2344,華邦電,NTD,28000000.0,5082000000.0,2.86,,
2026-08-17T19:43:51+08:00,ezmoney,https://www.ezmoney.com.tw/ETF/Fund/Info?fundCode=63YTW,63YTW,00403A,2026-08-17,2026-08-17T16:44:22,ST,3711,日月光投控,NTD,8000000.0,4920000000.0,2.76,,
